,tmean,site_no,Date,rad_d,Days_Since_October_1st,00010_Mean,00060_Mean,Month,Year,water_year
42,23.40300178527832,13092747,1996-07-13,4.9060488014963894,285,18.6,120.0,7,1996,1996
43,23.36600112915039,13092747,1996-07-14,4.92326300781743,286,18.4,130.0,7,1996,1996
44,24.11000061035156,13092747,1996-07-15,4.940477214138469,287,18.3,132.0,7,1996,1996
45,21.02200126647949,13092747,1996-07-16,4.9576914204595095,288,17.9,134.0,7,1996,1996
46,21.52800178527832,13092747,1996-07-17,4.974905626780549,289,18.0,155.0,7,1996,1996
47,19.61400032043457,13092747,1996-07-18,4.992119833101589,290,17.8,156.0,7,1996,1996
48,19.118000030517575,13092747,1996-07-19,5.009334039422629,291,17.3,147.0,7,1996,1996
49,18.849000930786133,13092747,1996-07-20,5.026548245743669,292,17.0,144.0,7,1996,1996
50,21.1560001373291,13092747,1996-07-21,5.043762452064708,293,17.6,149.0,7,1996,1996
51,25.035001754760746,13092747,1996-07-22,5.06097665838575,294,18.2,147.0,7,1996,1996
52,23.59600067138672,13092747,1996-07-23,5.078190864706789,295,18.2,145.0,7,1996,1996
53,24.92500114440918,13092747,1996-07-24,5.095405071027829,296,18.0,148.0,7,1996,1996
54,26.001001358032227,13092747,1996-07-25,5.112619277348869,297,18.5,147.0,7,1996,1996
55,26.13500213623047,13092747,1996-07-26,5.129833483669909,298,18.7,153.0,7,1996,1996
56,26.645000457763672,13092747,1996-07-27,5.1470476899909485,299,18.9,146.0,7,1996,1996
57,25.929000854492188,13092747,1996-07-28,5.164261896311989,300,18.7,145.0,7,1996,1996
58,22.988000869750977,13092747,1996-07-29,5.181476102633028,301,18.9,146.0,7,1996,1996
59,23.53800201416016,13092747,1996-07-30,5.198690308954069,302,18.5,134.0,7,1996,1996
60,23.79600143432617,13092747,1996-07-31,5.215904515275108,303,18.2,125.0,7,1996,1996
61,26.23600196838379,13092747,1996-08-01,5.233118721596148,304,18.0,125.0,8,1996,1996
62,21.030000686645508,13092747,1996-08-02,5.250332927917189,305,17.5,128.0,8,1996,1996
63,15.284000396728516,13092747,1996-08-03,5.267547134238229,306,15.9,129.0,8,1996,1996
64,17.038000106811523,13092747,1996-08-04,5.284761340559268,307,15.7,139.0,8,1996,1996
65,16.93800163269043,13092747,1996-08-05,5.301975546880309,308,16.3,148.0,8,1996,1996
66,15.60800075531006,13092747,1996-08-06,5.319189753201348,309,15.7,146.0,8,1996,1996
67,18.756000518798828,13092747,1996-08-07,5.336403959522388,310,15.9,143.0,8,1996,1996
68,22.246000289916992,13092747,1996-08-08,5.353618165843428,311,16.6,141.0,8,1996,1996
69,23.04400062561035,13092747,1996-08-09,5.370832372164468,312,17.1,142.0,8,1996,1996
70,24.487001419067383,13092747,1996-08-10,5.388046578485508,313,17.2,143.0,8,1996,1996
71,25.69700050354004,13092747,1996-08-11,5.405260784806548,314,17.5,147.0,8,1996,1996
72,26.95600128173828,13092747,1996-08-12,5.422474991127588,315,17.8,140.0,8,1996,1996
73,26.98000144958496,13092747,1996-08-13,5.4396891974486286,316,18.0,137.0,8,1996,1996
74,23.77800178527832,13092747,1996-08-14,5.456903403769668,317,18.1,143.0,8,1996,1996
75,24.11100196838379,13092747,1996-08-15,5.474117610090708,318,17.9,142.0,8,1996,1996
76,25.363000869750977,13092747,1996-08-16,5.491331816411748,319,18.0,141.0,8,1996,1996
77,21.875001907348636,13092747,1996-08-17,5.508546022732788,320,17.1,143.0,8,1996,1996
78,13.905000686645508,13092747,1996-08-18,5.5257602290538275,321,16.1,152.0,8,1996,1996
79,17.415000915527344,13092747,1996-08-19,5.542974435374868,322,15.3,154.0,8,1996,1996
80,19.62200164794922,13092747,1996-08-20,5.560188641695907,323,15.9,157.0,8,1996,1996
81,17.595001220703125,13092747,1996-08-21,5.5774028480169475,324,16.0,148.0,8,1996,1996
82,18.94500160217285,13092747,1996-08-22,5.594617054337988,325,16.0,148.0,8,1996,1996
83,20.319000244140625,13092747,1996-08-23,5.611831260659027,326,16.2,148.0,8,1996,1996
84,22.11100196838379,13092747,1996-08-24,5.629045466980068,327,16.5,148.0,8,1996,1996
85,23.13000106811523,13092747,1996-08-25,5.646259673301107,328,16.8,153.0,8,1996,1996
86,25.299001693725582,13092747,1996-08-26,5.663473879622147,329,16.9,156.0,8,1996,1996
87,18.321001052856445,13092747,1996-08-27,5.680688085943187,330,17.0,152.0,8,1996,1996
88,19.455001831054688,13092747,1996-08-28,5.697902292264227,331,16.3,154.0,8,1996,1996
89,20.439001083374023,13092747,1996-08-29,5.715116498585268,332,16.6,158.0,8,1996,1996
90,23.62900161743164,13092747,1996-08-30,5.732330704906308,333,16.7,164.0,8,1996,1996
91,19.78700065612793,13092747,1996-08-31,5.749544911227348,334,16.7,167.0,8,1996,1996
103,13.976000785827637,13092747,1997-06-12,4.37240840554415,254,15.6,192.0,6,1997,1997
104,14.672000885009766,13092747,1997-06-13,4.389622611865191,255,15.1,206.0,6,1997,1997
105,17.09800148010254,13092747,1997-06-14,4.40683681818623,256,15.9,208.0,6,1997,1997
106,18.461000442504883,13092747,1997-06-15,4.42405102450727,257,17.1,208.0,6,1997,1997
107,19.795000076293945,13092747,1997-06-16,4.44126523082831,258,17.9,195.0,6,1997,1997
108,22.53300094604492,13092747,1997-06-17,4.45847943714935,259,18.3,208.0,6,1997,1997
109,19.86400032043457,13092747,1997-06-18,4.47569364347039,260,19.2,304.0,6,1997,1997
110,18.23600006103516,13092747,1997-06-19,4.49290784979143,261,18.6,293.0,6,1997,1997
111,15.88800048828125,13092747,1997-06-20,4.51012205611247,262,17.9,288.0,6,1997,1997
112,20.065000534057617,13092747,1997-06-21,4.5273362624335105,263,18.1,264.0,6,1997,1997
113,14.724000930786133,13092747,1997-06-22,4.54455046875455,264,17.2,198.0,6,1997,1997
114,13.80500030517578,13092747,1997-06-23,4.56176467507559,265,16.0,136.0,6,1997,1997
115,14.289000511169434,13092747,1997-06-24,4.57897888139663,266,15.5,135.0,6,1997,1997
116,19.405000686645508,13092747,1997-06-25,4.59619308771767,267,16.4,128.0,6,1997,1997
117,22.84600067138672,13092747,1997-06-26,4.613407294038709,268,17.3,124.0,6,1997,1997
118,19.795000076293945,13092747,1997-06-27,4.63062150035975,269,17.6,120.0,6,1997,1997
119,20.463001251220703,13092747,1997-06-28,4.64783570668079,270,17.5,121.0,6,1997,1997
120,18.554000854492188,13092747,1997-06-29,4.6650499130018295,271,17.4,122.0,6,1997,1997
121,16.284000396728516,13092747,1997-06-30,4.68226411932287,272,16.4,122.0,6,1997,1997
122,14.183000564575195,13092747,1997-07-01,4.69947832564391,273,15.5,119.0,7,1997,1997
123,14.542000770568848,13092747,1997-07-02,4.7166925319649495,274,15.2,126.0,7,1997,1997
124,18.352001190185547,13092747,1997-07-03,4.73390673828599,275,16.0,125.0,7,1997,1997
125,21.487001419067383,13092747,1997-07-04,4.751120944607029,276,17.0,129.0,7,1997,1997
126,24.22800064086914,13092747,1997-07-05,4.76833515092807,277,17.8,135.0,7,1997,1997
127,20.36400032043457,13092747,1997-07-06,4.78554935724911,278,17.6,132.0,7,1997,1997
128,21.200000762939453,13092747,1997-07-07,4.802763563570149,279,17.4,133.0,7,1997,1997
129,22.330001831054688,13092747,1997-07-08,4.81997776989119,280,17.8,131.0,7,1997,1997
130,22.23400115966797,13092747,1997-07-09,4.837191976212229,281,17.9,133.0,7,1997,1997
131,13.72700023651123,13092747,1997-07-10,4.854406182533269,282,16.7,138.0,7,1997,1997
132,16.84200096130371,13092747,1997-07-11,4.87162038885431,283,15.9,140.0,7,1997,1997
133,15.22100067138672,13092747,1997-07-12,4.888834595175349,284,16.2,145.0,7,1997,1997
134,18.03900146484375,13092747,1997-07-13,4.9060488014963894,285,16.2,149.0,7,1997,1997
135,24.076000213623047,13092747,1997-07-14,4.92326300781743,286,17.5,155.0,7,1997,1997
136,24.64800071716309,13092747,1997-07-15,4.940477214138469,287,18.3,152.0,7,1997,1997
137,26.95400047302246,13092747,1997-07-16,4.9576914204595095,288,18.5,154.0,7,1997,1997
138,22.83300018310547,13092747,1997-07-17,4.974905626780549,289,18.5,154.0,7,1997,1997
139,16.972000122070312,13092747,1997-07-18,4.992119833101589,290,17.1,161.0,7,1997,1997
140,19.02200126647949,13092747,1997-07-19,5.009334039422629,291,17.1,166.0,7,1997,1997
141,21.928001403808597,13092747,1997-07-20,5.026548245743669,292,17.8,164.0,7,1997,1997
142,24.645000457763672,13092747,1997-07-21,5.043762452064708,293,18.3,170.0,7,1997,1997
143,24.79800033569336,13092747,1997-07-22,5.06097665838575,294,18.3,158.0,7,1997,1997
144,23.121000289916992,13092747,1997-07-23,5.078190864706789,295,17.7,158.0,7,1997,1997
145,21.88900184631348,13092747,1997-07-24,5.095405071027829,296,17.4,162.0,7,1997,1997
146,21.10300064086914,13092747,1997-07-25,5.112619277348869,297,17.3,167.0,7,1997,1997
147,22.38900184631348,13092747,1997-07-26,5.129833483669909,298,17.5,166.0,7,1997,1997
148,23.92500114440918,13092747,1997-07-27,5.1470476899909485,299,18.2,168.0,7,1997,1997
149,21.03400039672852,13092747,1997-07-28,5.164261896311989,300,17.0,167.0,7,1997,1997
150,21.71600151062012,13092747,1997-07-29,5.181476102633028,301,17.7,166.0,7,1997,1997
151,21.48900032043457,13092747,1997-07-30,5.198690308954069,302,17.9,175.0,7,1997,1997
152,22.39700126647949,13092747,1997-07-31,5.215904515275108,303,17.9,178.0,7,1997,1997
153,23.714000701904297,13092747,1997-08-01,5.233118721596148,304,17.9,177.0,8,1997,1997
154,23.15400123596192,13092747,1997-08-02,5.250332927917189,305,17.9,176.0,8,1997,1997
155,28.01300048828125,13092747,1997-08-03,5.267547134238229,306,18.1,175.0,8,1997,1997
156,21.22900009155273,13092747,1997-08-04,5.284761340559268,307,18.2,170.0,8,1997,1997
157,21.48000144958496,13092747,1997-08-05,5.301975546880309,308,18.4,176.0,8,1997,1997
158,22.69500160217285,13092747,1997-08-06,5.319189753201348,309,18.4,178.0,8,1997,1997
159,24.910001754760746,13092747,1997-08-07,5.336403959522388,310,18.3,178.0,8,1997,1997
160,21.28900146484375,13092747,1997-08-08,5.353618165843428,311,17.9,182.0,8,1997,1997
161,21.40800094604492,13092747,1997-08-09,5.370832372164468,312,16.9,176.0,8,1997,1997
162,19.619001388549805,13092747,1997-08-10,5.388046578485508,313,17.4,175.0,8,1997,1997
163,19.301000595092773,13092747,1997-08-11,5.405260784806548,314,16.9,170.0,8,1997,1997
164,18.444000244140625,13092747,1997-08-12,5.422474991127588,315,16.5,169.0,8,1997,1997
165,20.56100082397461,13092747,1997-08-13,5.4396891974486286,316,16.8,176.0,8,1997,1997
166,23.250001907348636,13092747,1997-08-14,5.456903403769668,317,17.3,170.0,8,1997,1997
167,23.157001495361328,13092747,1997-08-15,5.474117610090708,318,17.2,167.0,8,1997,1997
168,17.560001373291016,13092747,1997-08-16,5.491331816411748,319,16.4,161.0,8,1997,1997
169,22.02300071716309,13092747,1997-08-17,5.508546022732788,320,16.3,163.0,8,1997,1997
170,21.57000160217285,13092747,1997-08-18,5.5257602290538275,321,17.0,162.0,8,1997,1997
171,22.7760009765625,13092747,1997-08-19,5.542974435374868,322,16.9,164.0,8,1997,1997
172,24.84200096130371,13092747,1997-08-20,5.560188641695907,323,17.0,157.0,8,1997,1997
173,23.295001983642575,13092747,1997-08-21,5.5774028480169475,324,17.4,154.0,8,1997,1997
174,25.03800201416016,13092747,1997-08-22,5.594617054337988,325,17.4,153.0,8,1997,1997
175,25.020000457763672,13092747,1997-08-23,5.611831260659027,326,17.3,152.0,8,1997,1997
176,19.375,13092747,1997-08-24,5.629045466980068,327,17.5,154.0,8,1997,1997
177,22.104001998901367,13092747,1997-08-25,5.646259673301107,328,17.0,160.0,8,1997,1997
178,24.450000762939453,13092747,1997-08-26,5.663473879622147,329,17.2,157.0,8,1997,1997
179,20.14700126647949,13092747,1997-08-27,5.680688085943187,330,16.9,154.0,8,1997,1997
180,20.47800064086914,13092747,1997-08-28,5.697902292264227,331,16.5,158.0,8,1997,1997
181,19.79600143432617,13092747,1997-08-29,5.715116498585268,332,16.4,163.0,8,1997,1997
182,21.143001556396484,13092747,1997-08-30,5.732330704906308,333,16.5,166.0,8,1997,1997
183,19.84800148010254,13092747,1997-08-31,5.749544911227348,334,16.3,172.0,8,1997,1997
206,17.578001022338867,13092747,1998-06-23,4.56176467507559,265,16.1,133.0,6,1998,1998
207,18.06800079345703,13092747,1998-06-24,4.57897888139663,266,16.1,130.0,6,1998,1998
208,17.468000411987305,13092747,1998-06-25,4.59619308771767,267,16.6,136.0,6,1998,1998
209,12.175000190734863,13092747,1998-06-26,4.613407294038709,268,15.5,133.0,6,1998,1998
210,14.832000732421877,13092747,1998-06-27,4.63062150035975,269,15.2,133.0,6,1998,1998
211,20.45900154113769,13092747,1998-06-28,4.64783570668079,270,16.7,132.0,6,1998,1998
212,21.711000442504883,13092747,1998-06-29,4.6650499130018295,271,17.8,124.0,6,1998,1998
213,22.01900100708008,13092747,1998-06-30,4.68226411932287,272,18.5,118.0,6,1998,1998
214,23.2710018157959,13092747,1998-07-01,4.69947832564391,273,18.6,126.0,7,1998,1998
215,22.88200187683105,13092747,1998-07-02,4.7166925319649495,274,19.2,125.0,7,1998,1998
216,21.59100151062012,13092747,1998-07-03,4.73390673828599,275,19.3,116.0,7,1998,1998
217,22.881000518798828,13092747,1998-07-04,4.751120944607029,276,19.0,113.0,7,1998,1998
218,22.77900123596192,13092747,1998-07-05,4.76833515092807,277,18.9,115.0,7,1998,1998
219,23.26900100708008,13092747,1998-07-06,4.78554935724911,278,19.1,110.0,7,1998,1998
220,23.327001571655277,13092747,1998-07-07,4.802763563570149,279,19.2,99.0,7,1998,1998
221,23.477001190185547,13092747,1998-07-08,4.81997776989119,280,18.8,107.0,7,1998,1998
222,24.67200088500977,13092747,1998-07-09,4.837191976212229,281,18.6,110.0,7,1998,1998
223,24.69300079345703,13092747,1998-07-10,4.854406182533269,282,18.8,113.0,7,1998,1998
224,21.53700065612793,13092747,1998-07-11,4.87162038885431,283,18.9,116.0,7,1998,1998
225,23.11800193786621,13092747,1998-07-12,4.888834595175349,284,18.6,105.0,7,1998,1998
226,23.01400184631348,13092747,1998-07-13,4.9060488014963894,285,19.0,110.0,7,1998,1998
227,24.34200096130371,13092747,1998-07-14,4.92326300781743,286,19.3,114.0,7,1998,1998
228,24.89800071716309,13092747,1998-07-15,4.940477214138469,287,19.4,114.0,7,1998,1998
229,25.468000411987305,13092747,1998-07-16,4.9576914204595095,288,19.4,110.0,7,1998,1998
230,27.47100067138672,13092747,1998-07-17,4.974905626780549,289,19.9,115.0,7,1998,1998
231,28.55500221252441,13092747,1998-07-18,4.992119833101589,290,20.4,120.0,7,1998,1998
232,27.427001953125,13092747,1998-07-19,5.009334039422629,291,20.4,123.0,7,1998,1998
233,27.325000762939453,13092747,1998-07-20,5.026548245743669,292,20.0,126.0,7,1998,1998
234,26.99300193786621,13092747,1998-07-21,5.043762452064708,293,19.9,129.0,7,1998,1998
235,27.643001556396484,13092747,1998-07-22,5.06097665838575,294,19.7,127.0,7,1998,1998
236,28.309001922607425,13092747,1998-07-23,5.078190864706789,295,20.1,129.0,7,1998,1998
237,24.261001586914062,13092747,1998-07-24,5.095405071027829,296,19.9,129.0,7,1998,1998
238,25.599000930786133,13092747,1998-07-25,5.112619277348869,297,20.1,129.0,7,1998,1998
239,27.14000129699707,13092747,1998-07-26,5.129833483669909,298,20.2,128.0,7,1998,1998
240,25.51900100708008,13092747,1998-07-27,5.1470476899909485,299,20.0,126.0,7,1998,1998
241,25.020000457763672,13092747,1998-07-28,5.164261896311989,300,20.2,125.0,7,1998,1998
242,23.683000564575195,13092747,1998-07-29,5.181476102633028,301,19.3,120.0,7,1998,1998
243,23.926000595092773,13092747,1998-07-30,5.198690308954069,302,18.8,124.0,7,1998,1998
244,20.576000213623047,13092747,1998-07-31,5.215904515275108,303,18.1,135.0,7,1998,1998
245,21.564001083374023,13092747,1998-08-01,5.233118721596148,304,18.0,127.0,8,1998,1998
246,22.532001495361328,13092747,1998-08-02,5.250332927917189,305,18.3,121.0,8,1998,1998
247,24.1510009765625,13092747,1998-08-03,5.267547134238229,306,18.6,127.0,8,1998,1998
248,23.727001190185547,13092747,1998-08-04,5.284761340559268,307,18.7,125.0,8,1998,1998
249,25.79600143432617,13092747,1998-08-05,5.301975546880309,308,18.6,122.0,8,1998,1998
250,28.558000564575195,13092747,1998-08-06,5.319189753201348,309,19.1,126.0,8,1998,1998
251,25.20400047302246,13092747,1998-08-07,5.336403959522388,310,19.0,122.0,8,1998,1998
252,24.75200080871582,13092747,1998-08-08,5.353618165843428,311,18.4,122.0,8,1998,1998
253,24.79800033569336,13092747,1998-08-09,5.370832372164468,312,18.1,132.0,8,1998,1998
254,24.74100112915039,13092747,1998-08-10,5.388046578485508,313,18.1,135.0,8,1998,1998
255,24.7760009765625,13092747,1998-08-11,5.405260784806548,314,18.5,134.0,8,1998,1998
256,25.79800033569336,13092747,1998-08-12,5.422474991127588,315,18.8,134.0,8,1998,1998
257,24.83100128173828,13092747,1998-08-13,5.4396891974486286,316,18.4,127.0,8,1998,1998
258,26.14700126647949,13092747,1998-08-14,5.456903403769668,317,18.4,129.0,8,1998,1998
259,26.161001205444336,13092747,1998-08-15,5.474117610090708,318,18.3,135.0,8,1998,1998
260,23.04400062561035,13092747,1998-08-16,5.491331816411748,319,18.4,147.0,8,1998,1998
552,17.845001220703125,13092747,2002-06-01,4.183052136012711,243,17.8,67.3,6,2002,2002
553,15.713000297546388,13092747,2002-06-02,4.200266342333751,244,16.6,73.8,6,2002,2002
554,15.574000358581545,13092747,2002-06-03,4.217480548654791,245,16.4,78.8,6,2002,2002
555,18.874000549316406,13092747,2002-06-04,4.2346947549758305,246,16.9,80.0,6,2002,2002
556,21.106000900268555,13092747,2002-06-05,4.251908961296871,247,17.8,76.6,6,2002,2002
557,17.411001205444336,13092747,2002-06-06,4.26912316761791,248,17.9,72.4,6,2002,2002
558,13.712000846862791,13092747,2002-06-07,4.2863373739389505,249,16.5,76.1,6,2002,2002
559,8.509000778198242,13092747,2002-06-08,4.30355158025999,250,14.7,75.5,6,2002,2002
560,8.419000625610352,13092747,2002-06-09,4.320765786581031,251,12.8,82.2,6,2002,2002
561,11.915000915527344,13092747,2002-06-10,4.337979992902071,252,12.9,86.0,6,2002,2002
562,15.170001029968262,13092747,2002-06-11,4.355194199223111,253,14.4,81.2,6,2002,2002
563,16.839000701904297,13092747,2002-06-12,4.37240840554415,254,16.0,80.8,6,2002,2002
564,19.145000457763672,13092747,2002-06-13,4.389622611865191,255,16.9,80.2,6,2002,2002
565,22.85800170898437,13092747,2002-06-14,4.40683681818623,256,17.7,81.6,6,2002,2002
566,23.01400184631348,13092747,2002-06-15,4.42405102450727,257,18.5,85.6,6,2002,2002
567,24.291000366210938,13092747,2002-06-16,4.44126523082831,258,18.6,82.2,6,2002,2002
568,20.731000900268555,13092747,2002-06-17,4.45847943714935,259,18.0,83.9,6,2002,2002
569,15.467000961303713,13092747,2002-06-18,4.47569364347039,260,16.8,84.5,6,2002,2002
570,14.90000057220459,13092747,2002-06-19,4.49290784979143,261,15.9,90.3,6,2002,2002
571,17.3070011138916,13092747,2002-06-20,4.51012205611247,262,16.0,91.1,6,2002,2002
572,23.316001892089844,13092747,2002-06-21,4.5273362624335105,263,16.6,86.8,6,2002,2002
573,18.256000518798828,13092747,2002-06-22,4.54455046875455,264,16.8,82.5,6,2002,2002
574,22.145000457763672,13092747,2002-06-23,4.56176467507559,265,16.7,83.6,6,2002,2002
575,24.01500129699707,13092747,2002-06-24,4.57897888139663,266,17.5,83.4,6,2002,2002
576,24.968000411987305,13092747,2002-06-25,4.59619308771767,267,17.8,78.9,6,2002,2002
577,25.60300064086914,13092747,2002-06-26,4.613407294038709,268,17.4,76.9,6,2002,2002
578,25.249000549316406,13092747,2002-06-27,4.63062150035975,269,17.2,80.0,6,2002,2002
579,23.37800025939941,13092747,2002-06-28,4.64783570668079,270,17.8,80.9,6,2002,2002
580,22.94900131225586,13092747,2002-06-29,4.6650499130018295,271,17.7,81.9,6,2002,2002
581,22.338001251220703,13092747,2002-06-30,4.68226411932287,272,17.7,80.8,6,2002,2002
582,22.23000144958496,13092747,2002-07-01,4.69947832564391,273,17.5,78.5,7,2002,2002
583,23.20400047302246,13092747,2002-07-02,4.7166925319649495,274,17.1,77.2,7,2002,2002
584,25.99100112915039,13092747,2002-07-03,4.73390673828599,275,17.7,80.0,7,2002,2002
585,22.874000549316406,13092747,2002-07-04,4.751120944607029,276,17.6,79.2,7,2002,2002
586,24.069000244140625,13092747,2002-07-05,4.76833515092807,277,17.0,81.0,7,2002,2002
587,26.46700096130371,13092747,2002-07-06,4.78554935724911,278,17.5,81.3,7,2002,2002
588,28.00200080871582,13092747,2002-07-07,4.802763563570149,279,17.9,88.2,7,2002,2002
589,21.70800018310547,13092747,2002-07-08,4.81997776989119,280,17.8,79.3,7,2002,2002
590,22.13500022888184,13092747,2002-07-09,4.837191976212229,281,16.8,73.9,7,2002,2002
591,26.012001037597656,13092747,2002-07-10,4.854406182533269,282,16.4,73.4,7,2002,2002
592,28.21000099182129,13092747,2002-07-11,4.87162038885431,283,16.6,75.3,7,2002,2002
593,29.68000221252441,13092747,2002-07-12,4.888834595175349,284,16.9,74.8,7,2002,2002
594,29.89200210571289,13092747,2002-07-13,4.9060488014963894,285,17.1,72.8,7,2002,2002
595,28.97500228881836,13092747,2002-07-14,4.92326300781743,286,17.2,74.1,7,2002,2002
596,27.49100112915039,13092747,2002-07-15,4.940477214138469,287,18.6,77.6,7,2002,2002
597,24.72100067138672,13092747,2002-07-16,4.9576914204595095,288,18.4,79.2,7,2002,2002
598,26.99100112915039,13092747,2002-07-17,4.974905626780549,289,18.3,79.4,7,2002,2002
599,24.90800094604492,13092747,2002-07-18,4.992119833101589,290,18.1,82.8,7,2002,2002
600,25.44900131225586,13092747,2002-07-19,5.009334039422629,291,18.6,84.1,7,2002,2002
601,22.89700126647949,13092747,2002-07-20,5.026548245743669,292,18.7,84.1,7,2002,2002
602,24.27900123596192,13092747,2002-07-21,5.043762452064708,293,18.4,85.7,7,2002,2002
603,23.933000564575195,13092747,2002-07-22,5.06097665838575,294,17.8,85.3,7,2002,2002
604,24.3330020904541,13092747,2002-07-23,5.078190864706789,295,17.9,88.6,7,2002,2002
605,28.22500228881836,13092747,2002-07-24,5.095405071027829,296,18.5,87.3,7,2002,2002
606,26.36600112915039,13092747,2002-07-25,5.112619277348869,297,19.0,90.1,7,2002,2002
607,23.08300018310547,13092747,2002-07-26,5.129833483669909,298,18.1,87.8,7,2002,2002
608,21.078001022338867,13092747,2002-07-27,5.1470476899909485,299,17.6,92.6,7,2002,2002
609,22.113000869750977,13092747,2002-07-28,5.164261896311989,300,17.2,94.5,7,2002,2002
610,23.59100151062012,13092747,2002-07-29,5.181476102633028,301,17.7,95.3,7,2002,2002
611,25.203001022338867,13092747,2002-07-30,5.198690308954069,302,17.8,95.2,7,2002,2002
612,22.24300193786621,13092747,2002-07-31,5.215904515275108,303,17.6,93.4,7,2002,2002
613,22.100000381469727,13092747,2002-08-01,5.233118721596148,304,16.8,90.9,8,2002,2002
614,24.71900177001953,13092747,2002-08-02,5.250332927917189,305,17.9,95.0,8,2002,2002
615,22.89400100708008,13092747,2002-08-03,5.267547134238229,306,17.3,98.8,8,2002,2002
616,21.38500022888184,13092747,2002-08-04,5.284761340559268,307,17.3,96.6,8,2002,2002
617,19.63900184631348,13092747,2002-08-05,5.301975546880309,308,16.9,95.0,8,2002,2002
618,19.03900146484375,13092747,2002-08-06,5.319189753201348,309,16.6,92.1,8,2002,2002
619,16.93600082397461,13092747,2002-08-07,5.336403959522388,310,16.0,92.9,8,2002,2002
620,16.397001266479492,13092747,2002-08-08,5.353618165843428,311,15.7,87.6,8,2002,2002
621,17.76300048828125,13092747,2002-08-09,5.370832372164468,312,15.6,91.9,8,2002,2002
622,21.220001220703125,13092747,2002-08-10,5.388046578485508,313,16.1,97.3,8,2002,2002
623,22.39400100708008,13092747,2002-08-11,5.405260784806548,314,16.7,95.3,8,2002,2002
624,21.350000381469727,13092747,2002-08-12,5.422474991127588,315,16.5,94.9,8,2002,2002
625,22.39400100708008,13092747,2002-08-13,5.4396891974486286,316,16.4,93.3,8,2002,2002
626,24.98900032043457,13092747,2002-08-14,5.456903403769668,317,16.6,91.3,8,2002,2002
627,23.893001556396484,13092747,2002-08-15,5.474117610090708,318,16.8,90.0,8,2002,2002
628,22.104001998901367,13092747,2002-08-16,5.491331816411748,319,16.4,89.6,8,2002,2002
629,21.94900131225586,13092747,2002-08-17,5.508546022732788,320,16.0,92.9,8,2002,2002
630,17.51300048828125,13092747,2002-08-18,5.5257602290538275,321,16.2,96.3,8,2002,2002
631,20.222000122070312,13092747,2002-08-19,5.542974435374868,322,15.6,100.0,8,2002,2002
632,19.72900009155273,13092747,2002-08-20,5.560188641695907,323,16.0,101.0,8,2002,2002
633,16.152000427246094,13092747,2002-08-21,5.5774028480169475,324,15.6,99.8,8,2002,2002
634,16.57400131225586,13092747,2002-08-22,5.594617054337988,325,15.1,100.0,8,2002,2002
635,18.46900177001953,13092747,2002-08-23,5.611831260659027,326,15.0,103.0,8,2002,2002
636,20.08100128173828,13092747,2002-08-24,5.629045466980068,327,15.1,105.0,8,2002,2002
637,19.92200088500977,13092747,2002-08-25,5.646259673301107,328,15.7,109.0,8,2002,2002
638,19.83500099182129,13092747,2002-08-26,5.663473879622147,329,15.7,108.0,8,2002,2002
639,18.578001022338867,13092747,2002-08-27,5.680688085943187,330,15.6,108.0,8,2002,2002
640,18.94099998474121,13092747,2002-08-28,5.697902292264227,331,15.6,114.0,8,2002,2002
641,21.062000274658203,13092747,2002-08-29,5.715116498585268,332,16.0,118.0,8,2002,2002
642,20.538000106811523,13092747,2002-08-30,5.732330704906308,333,15.9,118.0,8,2002,2002
643,21.577001571655277,13092747,2002-08-31,5.749544911227348,334,16.1,120.0,8,2002,2002
1564,16.595001220703125,13092747,2013-06-01,4.183052136012711,243,14.4,86.8,6,2013,2013
1565,18.5260009765625,13092747,2013-06-02,4.200266342333751,244,15.4,86.1,6,2013,2013
1566,16.46700096130371,13092747,2013-06-03,4.217480548654791,245,15.2,82.7,6,2013,2013
1567,17.447999954223633,13092747,2013-06-04,4.2346947549758305,246,15.5,80.9,6,2013,2013
1568,20.125001907348636,13092747,2013-06-05,4.251908961296871,247,16.1,81.0,6,2013,2013
1569,23.076000213623047,13092747,2013-06-06,4.26912316761791,248,16.6,76.7,6,2013,2013
1570,23.920001983642575,13092747,2013-06-07,4.2863373739389505,249,17.3,79.2,6,2013,2013
1571,22.790000915527344,13092747,2013-06-08,4.30355158025999,250,17.4,81.4,6,2013,2013
1572,25.552001953125,13092747,2013-06-09,4.320765786581031,251,17.5,81.2,6,2013,2013
1573,24.93800163269043,13092747,2013-06-10,4.337979992902071,252,18.1,86.5,6,2013,2013
1574,22.31300163269043,13092747,2013-06-11,4.355194199223111,253,17.7,82.0,6,2013,2013
1575,17.216001510620117,13092747,2013-06-12,4.37240840554415,254,16.6,79.7,6,2013,2013
1576,13.925000190734863,13092747,2013-06-13,4.389622611865191,255,16.0,85.0,6,2013,2013
1577,13.097001075744627,13092747,2013-06-14,4.40683681818623,256,15.0,88.6,6,2013,2013
1578,18.131000518798828,13092747,2013-06-15,4.42405102450727,257,15.4,88.8,6,2013,2013
1579,22.143001556396484,13092747,2013-06-16,4.44126523082831,258,16.4,82.8,6,2013,2013
1580,24.55000114440918,13092747,2013-06-17,4.45847943714935,259,17.0,81.9,6,2013,2013
